0.100000,0.203241,-0.210174,0.949724
0.150000,0.205069,-0.210538,0.948758
0.200000,0.206893,-0.210905,0.947782
0.250000,0.208711,-0.211274,0.946798
0.300000,0.210525,-0.211647,0.945805
0.350000,0.212334,-0.212022,0.944803
0.400000,0.214139,-0.212401,0.943793
0.450000,0.215938,-0.212782,0.942774
0.500000,0.217732,-0.213166,0.941746
0.550000,0.219521,-0.213554,0.940709
0.600000,0.221306,-0.213944,0.939664
0.650000,0.223085,-0.214336,0.938611
0.700000,0.224859,-0.214732,0.937548
0.750000,0.226627,-0.215131,0.936478
0.800000,0.228391,-0.215532,0.935398
0.850000,0.230149,-0.215936,0.934310
0.900000,0.231902,-0.216343,0.933214
0.950000,0.233650,-0.216753,0.932109
1.000000,0.235392,-0.217165,0.930996
1.050000,0.237129,-0.217580,0.929874
1.100000,0.238860,-0.217998,0.928744
1.150000,0.240586,-0.218418,0.927605
1.200000,0.242307,-0.218841,0.926458
1.250000,0.244021,-0.219267,0.925303
1.300000,0.245730,-0.219696,0.924139
1.350000,0.247434,-0.220126,0.922967
1.400000,0.249132,-0.220560,0.921787
1.450000,0.250824,-0.220996,0.920599
1.500000,0.252510,-0.221435,0.919402
1.550000,0.254190,-0.221876,0.918197
1.600000,0.255865,-0.222320,0.916984
1.650000,0.257534,-0.222766,0.915762
1.700000,0.259196,-0.223215,0.914533
1.750000,0.260853,-0.223666,0.913295
1.800000,0.262504,-0.224119,0.912049
1.850000,0.264149,-0.224575,0.910796
1.900000,0.265787,-0.225034,0.909534
1.950000,0.267420,-0.225494,0.908264
2.000000,0.269046,-0.225957,0.906986
2.050000,0.270666,-0.226423,0.905700
2.100000,0.272280,-0.226891,0.904406
2.150000,0.273888,-0.227361,0.903104
2.200000,0.275489,-0.227833,0.901795
2.250000,0.277084,-0.228307,0.900477
2.300000,0.278673,-0.228784,0.899152
2.350000,0.280255,-0.229263,0.897819
2.400000,0.281831,-0.229744,0.896478
2.450000,0.283400,-0.230228,0.895129
2.500000,0.284963,-0.230713,0.893772
2.550000,0.286519,-0.231201,0.892408
2.600000,0.288069,-0.231691,0.891036
2.650000,0.289612,-0.232182,0.889656
2.700000,0.291148,-0.232676,0.888269
2.750000,0.292678,-0.233172,0.886874
2.800000,0.294201,-0.233670,0.885471
2.850000,0.295717,-0.234170,0.884061
2.900000,0.297226,-0.234672,0.882644
2.950000,0.298729,-0.235176,0.881219
3.000000,0.300225,-0.235681,0.879786
3.050000,0.301713,-0.236189,0.878346
3.100000,0.303195,-0.236699,0.876898
3.150000,0.304670,-0.237210,0.875443
3.200000,0.306138,-0.237723,0.873981
3.250000,0.307598,-0.238238,0.872511
3.300000,0.309052,-0.238755,0.871034
3.350000,0.310499,-0.239274,0.869550
3.400000,0.311938,-0.239794,0.868059
3.450000,0.313370,-0.240316,0.866560
3.500000,0.314796,-0.240840,0.865054
3.550000,0.316213,-0.241366,0.863541
3.600000,0.317624,-0.241893,0.862021
3.650000,0.319027,-0.242422,0.860493
3.700000,0.320423,-0.242952,0.858959
